Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	ccs	cluster index	componentindex	ion_mobility	ion_mobility_unit	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2050","main.cluster index_upperinput":"2050"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	Pheophytin a	0.9379430000000001	 	11.9805	11.9805	0	N/A	CCMSLIB00006678135	29640763.328300003	423	 	2050	27	 	 	 	423	871.5729	1	871.5729	29640763.328300003
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2051","main.cluster index_upperinput":"2051"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	Pheophytin a	0.940348	 	11.8615	11.8615	0	N/A	CCMSLIB00006678135	86828002.15000004	459	 	2051	27	 	 	 	459	871.5729	1	871.5729	86828002.15000004
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2052","main.cluster index_upperinput":"2052"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	Pheophytin a	0.886482	 	12.7748	12.7748	0	N/A	CCMSLIB00006678135	13638668.563599994	316	 	2052	27	 	 	 	316	871.5730	1	871.5730	13638668.563599994
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2053","main.cluster index_upperinput":"2053"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	Pheophytin a	0.948235	 	12.3991	12.3991	0	N/A	CCMSLIB00006678135	551369807.5029001	252	 	2053	27	 	 	 	252	871.5732	1	871.5732	551369807.5029001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2054","main.cluster index_upperinput":"2054"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.0312	11.0312	0	N/A	N/A	340058456.54110026	712	 	2054	3	 	 	 	712	872.6037	1	872.6037	340058456.54110026
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2055","main.cluster index_upperinput":"2055"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	9.9999	9.9999	0	N/A	N/A	5595083.855699999	101	 	2055	10	 	 	 	101	875.5885	1	875.5885	5595083.855699999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2056","main.cluster index_upperinput":"2056"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	8.0875	8.0875	0	N/A	N/A	591655.2189	10	 	2056	5	 	 	 	10	878.4140	1	878.4140	591655.2189
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2057","main.cluster index_upperinput":"2057"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	10.5950	10.5950	0	N/A	N/A	14812808.250099996	191	 	2057	10	 	 	 	191	879.6197	1	879.6197	14812808.250099996
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2058","main.cluster index_upperinput":"2058"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.1879	11.1879	0	N/A	N/A	59440175.13010002	460	 	2058	3	 	 	 	460	882.6814	1	882.6814	59440175.13010002
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2059","main.cluster index_upperinput":"2059"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=51&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	8.9232	8.9232	0	N/A	N/A	6462418.706300002	241	 	2059	51	 	 	 	241	887.4937	1	887.4937	6462418.706300002
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2060","main.cluster index_upperinput":"2060"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.6505	11.6505	0	N/A	N/A	13858435.780300004	267	 	2060	27	 	 	 	267	887.5674	1	887.5674	13858435.780300004
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2061","main.cluster index_upperinput":"2061"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.1384	12.1384	0	N/A	N/A	11022435.345600003	221	 	2061	27	 	 	 	221	887.5676	1	887.5676	11022435.345600003
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2062","main.cluster index_upperinput":"2062"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.5350	11.5350	0	N/A	N/A	25287190.89069998	385	 	2062	27	 	 	 	385	887.5677	1	887.5677	25287190.89069998
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2063","main.cluster index_upperinput":"2063"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.3820	11.3820	0	N/A	N/A	35208461.090100035	330	 	2063	27	 	 	 	330	887.5677	1	887.5677	35208461.090100035
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2064","main.cluster index_upperinput":"2064"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.3314	12.3314	0	N/A	N/A	245690602.50680003	458	 	2064	27	 	 	 	458	887.5677	1	887.5677	245690602.50680003
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2065","main.cluster index_upperinput":"2065"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.3888	12.3888	0	N/A	N/A	31424118.84429999	437	 	2065	27	 	 	 	437	887.5677	1	887.5677	31424118.84429999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2066","main.cluster index_upperinput":"2066"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.2928	11.2928	0	N/A	N/A	321128800.8321999	268	 	2066	27	 	 	 	268	887.5680	1	887.5680	321128800.8321999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2067","main.cluster index_upperinput":"2067"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.9498	12.9498	0	N/A	N/A	7710761.0907	182	 	2067	27	 	 	 	182	887.5684	1	887.5684	7710761.0907
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2068","main.cluster index_upperinput":"2068"}	This Node is a Singleton	N/A	N/A	N/A	 	9.7388	9.7388	0	N/A	N/A	192623.7656	12	 	2068	-1	 	 	 	12	891.6881	1	891.6881	192623.7656
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2069","main.cluster index_upperinput":"2069"}	This Node is a Singleton	N/A	N/A	N/A	 	11.4994	11.4994	0	N/A	N/A	12214252.908099998	381	 	2069	-1	 	 	 	381	893.5746	1	893.5746	12214252.908099998
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2070","main.cluster index_upperinput":"2070"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=27&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.9025	12.9025	0	N/A	N/A	3339427.2144	96	 	2070	27	 	 	 	96	901.5479	1	901.5479	3339427.2144
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2071","main.cluster index_upperinput":"2071"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=173&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.9740	12.9740	0	N/A	N/A	1550656.4637	119	 	2071	173	 	 	 	119	901.6794	1	901.6794	1550656.4637
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2072","main.cluster index_upperinput":"2072"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.9358	12.9358	0	N/A	N/A	10603663.705999998	235	 	2072	26	 	 	 	235	903.5626	1	903.5626	10603663.705999998
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2073","main.cluster index_upperinput":"2073"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.6765	11.6765	0	N/A	N/A	1215676.4487999997	45	 	2073	26	 	 	 	45	903.5632	1	903.5632	1215676.4487999997
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2074","main.cluster index_upperinput":"2074"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=51&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	8.9218	8.9218	0	N/A	N/A	3381190.2942999993	166	 	2074	51	 	 	 	166	905.5042	1	905.5042	3381190.2942999993
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2075","main.cluster index_upperinput":"2075"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.4338	11.4338	0	N/A	N/A	653465.93	8	 	2075	4	 	 	 	8	908.2389	1	908.2389	653465.93
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2076","main.cluster index_upperinput":"2076"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.2325	11.2325	0	N/A	N/A	1139084.9962	14	 	2076	4	 	 	 	14	908.2389	1	908.2389	1139084.9962
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2077","main.cluster index_upperinput":"2077"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.1964	11.1964	0	N/A	N/A	11897944.808599994	498	 	2077	3	 	 	 	498	908.6972	1	908.6972	11897944.808599994
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2078","main.cluster index_upperinput":"2078"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.3301	11.3301	0	N/A	N/A	101595017.68659988	478	 	2078	3	 	 	 	478	910.7126	1	910.7126	101595017.68659988
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2079","main.cluster index_upperinput":"2079"}	This Node is a Singleton	N/A	N/A	N/A	 	7.2161	7.2161	0	N/A	N/A	1305786.1512999996	99	 	2079	-1	 	 	 	99	914.6068	1	914.6068	1305786.1512999996
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2080","main.cluster index_upperinput":"2080"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=49&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	8.3565	8.3565	0	N/A	N/A	7315008.218399996	116	 	2080	49	 	 	 	116	915.4868	1	915.4868	7315008.218399996
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2081","main.cluster index_upperinput":"2081"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=49&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	7.8687	7.8687	0	N/A	N/A	2352761.8127	76	 	2081	49	 	 	 	76	915.4872	1	915.4872	2352761.8127
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2082","main.cluster index_upperinput":"2082"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=49&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	7.9252	7.9252	0	N/A	N/A	4916282.005400003	128	 	2082	49	 	 	 	128	915.4874	1	915.4874	4916282.005400003
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2083","main.cluster index_upperinput":"2083"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.0363	12.0363	0	N/A	N/A	142824882.06179988	484	 	2083	26	 	 	 	484	917.5781	1	917.5781	142824882.06179988
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2084","main.cluster index_upperinput":"2084"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.1524	12.1524	0	N/A	N/A	600385497.9062998	485	 	2084	26	 	 	 	485	917.5782	1	917.5782	600385497.9062998
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2085","main.cluster index_upperinput":"2085"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.4284	11.4284	0	N/A	N/A	29201904.87599999	443	 	2085	26	 	 	 	443	917.5782	1	917.5782	29201904.87599999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2086","main.cluster index_upperinput":"2086"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.5283	11.5283	0	N/A	N/A	44182284.6775	462	 	2086	26	 	 	 	462	917.5782	1	917.5782	44182284.6775
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2087","main.cluster index_upperinput":"2087"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.8107	11.8107	0	N/A	N/A	49983271.08549998	414	 	2087	26	 	 	 	414	917.5782	1	917.5782	49983271.08549998
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2088","main.cluster index_upperinput":"2088"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.2699	12.2699	0	N/A	N/A	181914937.13859987	477	 	2088	26	 	 	 	477	917.5782	1	917.5782	181914937.13859987
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2089","main.cluster index_upperinput":"2089"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.9292	11.9292	0	N/A	N/A	107062638.86669996	487	 	2089	26	 	 	 	487	917.5783	1	917.5783	107062638.86669996
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2090","main.cluster index_upperinput":"2090"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	11.3335	11.3335	0	N/A	N/A	140638986.36759996	367	 	2090	26	 	 	 	367	917.5784	1	917.5784	140638986.36759996
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2091","main.cluster index_upperinput":"2091"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=84&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.9199	12.9199	0	N/A	N/A	1745427.5318000002	111	 	2091	84	 	 	 	111	917.5786	1	917.5786	1745427.5318000002
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2092","main.cluster index_upperinput":"2092"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	10.0270	10.0270	0	N/A	N/A	1528056.8636999999	56	 	2092	10	 	 	 	56	917.6356	1	917.6356	1528056.8636999999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2093","main.cluster index_upperinput":"2093"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	10.5924	10.5924	0	N/A	N/A	27589402.018099997	320	 	2093	10	 	 	 	320	919.6511	1	919.6511	27589402.018099997
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2094","main.cluster index_upperinput":"2094"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	10.6003	10.6003	0	N/A	N/A	33104795.128500015	481	 	2094	10	 	 	 	481	921.6658	1	921.6658	33104795.128500015
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2095","main.cluster index_upperinput":"2095"}	This Node is a Singleton	N/A	N/A	N/A	 	12.9106	12.9106	0	N/A	N/A	1674381.5477999998	70	 	2095	-1	 	 	 	70	923.5299	1	923.5299	1674381.5477999998
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2096","main.cluster index_upperinput":"2096"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=85&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.2292	12.2292	0	N/A	N/A	1018980.1167999998	17	 	2096	85	 	 	 	17	924.2694	1	924.2694	1018980.1167999998
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2097","main.cluster index_upperinput":"2097"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	12.0089	12.0089	0	N/A	N/A	25872712.918399997	68	 	2097	4	 	 	 	68	924.2702	1	924.2702	25872712.918399997
