Site,xcoord,ycoord,Hab_Status,Shape_Area
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,9000
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,2700
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,4500
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,2700
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,8100
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,6300
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,2700
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,24300
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,6300
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,1800
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,4500
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,4500
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,1800
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,6300
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,16200
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,5400
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,2700
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,5400
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,2700
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,7200
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,939600
WM-03,-156.445993729282,20.643521277621,Wetland,4500
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,9000
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,2700
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,1800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,12600
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,1800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,2700
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,12600
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,2700
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,6300
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,5400
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,8100
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,1800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,1800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,2700
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,9000
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,4500
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,8100
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,6300
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,1800
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,7200
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,6300
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,5400
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,5400
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,17100
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,22500
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,4500
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,15300
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,6300
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,10800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,2700
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,4500
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,3600
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,21600
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,7200
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,59400
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,3600
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,14400
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,1800
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,5400
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,1800
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,17100
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,1800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,16200
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,4500
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,1800
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,1800
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,32400
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,2700
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,5400
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,2700
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,1800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,8100
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,9000
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,10800
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,1800
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,2700
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,1800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,4500
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,2700
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,6300
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,9000
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,3600
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,1800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,27900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,12600
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,11700
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,3600
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,4500
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,6300
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,3600
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,32400
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,43200
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,2700
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,4500
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,9900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,3600
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,2700
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,4500
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,2700
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,48600
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,2700
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,1800
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,6300
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,4500
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,900
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,2700
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Bare < 5% plant cover,4500
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,1800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,16200
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,27900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,5400
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,39600
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,4500
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Native / Alien Mix,9900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,1800
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,9900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,900
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,2700
WM-03,-156.445993729282,20.643521277621,Heavily Disturbed,14400
